,Listado de productos Bioequivalentes actualizado al 09 de Octubre de 2015,,,,,,
592,Trasplante de órganos,MICOFENOLATO MOFETILO,Cellcept,Roche,SUPRIMUN COMPRIMIDOS RECUBIERTOS 500 mg,F-15308,ETEX FARMACÉUTICA LTDA.
593,Trasplante de órganos,MICOFENOLATO MOFETILO,Cellcept,Roche,SUPRIMUN CÁPSULAS 250 mg,F-15309,ETEX FARMACÉUTICA LTDA.
594,Trasplante de órganos,MICOFENOLATO MOFETILO,Cellcept,Roche,MICOFENOLATO MOFETILO CÁPSULAS 250 mg,F-18230,LABORATORIO CHILE S.A.
595,Trasplante de órganos,MICOFENOLATO MOFETILO,Cellcept,Roche,MICOFENOLATO MOFETILO COMPRIMIDOS RECUBIERTOS 500 mg,F-18229,LABORATORIO CHILE S.A.
596,Trasplante de órganos,MICOFENOLATO MOFETILO,Cellcept,Roche,MICOFENOLATO MOFETILO COMPRIMIDOS RECUBIERTOS 500 mg,F-19956,LABORATORIO CHILE S.A.
597,Trasplante de órganos,MICOFENOLATO MOFETILO,Cellcept,Roche,MICOFENOLATO MOFETILO CÁPSULAS 250 mg,F-20137,LABORATORIO CHILE S.A.
598,Trasplante de órganos,MICOFENOLATO MOFETILO,Cellcept,Roche,LINFONEX COMPRIMIDOS RECUBIERTOS 500 mg,F-13451,LABORATORIOS RECALCINE S.A.
599,Trasplante de órganos,MICOFENOLATO MOFETILO,Cellcept,Roche,LINFONEX COMPRIMIDOS RECUBIERTOS 250 mg,F-13487,LABORATORIOS RECALCINE S.A.
600,Trasplante de órganos,MICOFENOLATO MOFETILO,Cellcept,Roche,PROFIREN 500 COMPRIMIDOS RECUBIERTOS 500 mg,F-17555,LIBRA CHILE S.A.
601,Trasplante de órganos,MICOFENOLATO MOFETILO,Cellcept,Roche,LAMUCON COMPRIMIDOS RECUBIERTOS 500 mg,F-19321,NOVARTIS CHILE S.A.
602,Trasplante de órganos,MICOFENOLATO MOFETILO,Cellcept,Roche,LAMUCON CÁPSULAS 250 mg,F-19323,NOVARTIS CHILE S.A.
603,Trasplante de órganos,TACROLIMÚS,Prograf,Gador,TACNI CÁPSULAS 1 mg (TACROLIMUS),F-21737,LABORATORIO CHILE S.A.
604,Trasplante de órganos,TACROLIMÚS,Prograf,Gador,TACNI CÁPSULAS 5 mg (TACROLIMUS),F-21736,LABORATORIO CHILE S.A.
605,Trasplante de órganos,TACROLIMÚS,Prograf,Gador,"TACNI CÁPSULAS 0,5 mg (TACROLIMUS)",F-21738,LABORATORIO CHILE S.A.
606,Trasplante de órganos,TACROLIMÚS,Prograf,Gador,T- INMUN CÁPSULAS 1 mg,F-18949,LABORATORIOS RECALCINE S.A.
607,Trasplante de órganos,TACROLIMÚS,Prograf,Gador,"CIDIMUS CÁPSULAS 0,5 mg",F-19209,NOVARTIS CHILE S.A.
608,Trasplante de órganos,TACROLIMÚS,Prograf,Gador,"CIDIMUS CÁPSULAS 5,0 mg",F-19210,NOVARTIS CHILE S.A.
609,Trasplante de órganos,TACROLIMÚS,Prograf,Gador,"CIDIMUS CÁPSULAS 1,0 mg",F-19410,NOVARTIS CHILE S.A.
610,Trasplante de órganos,TACROLIMÚS,Prograf,Gador,TACROLIMUS CÁPSULAS 5 mg,F-20487,OPKO CHILE S.A.
611,Trastornos mentales,CLOZAPINA,Leponex,Novartis,LODUX COMPRIMIDOS 25 mg,F-17987,SYNTHON CHILE LTDA.
612,Trastornos mentales,CLOZAPINA,Leponex,Novartis,LODUX COMPRIMIDOS 100 mg,F-17648,SYNTHON CHILE LTDA.
613,Trastornos mentales,CLOZAPINA,Leponex,Novartis,LODUX COMPRIMIDOS 25 mg,F-21886,SYNTHON CHILE LTDA.
614,Trastornos mentales,CLOZAPINA,Leponex,Novartis,LODUX COMPRIMIDOS 100 mg,F-21887,SYNTHON CHILE LTDA.
615,Trastornos mentales,QUETIAPINA,Seroquel,Astrazeneca,QUETIAPINA COMPRIMIDOS RECUBIERTOS 25 mg,F-21868,ASCEND LABORATORIES S.p.A.
616,Trastornos mentales,QUETIAPINA,Seroquel,Astrazeneca,QUETIAPINA COMPRIMIDOS RECUBIERTOS 100 mg,F-21869,ASCEND LABORATORIES S.p.A.
617,Trastornos mentales,QUETIAPINA,Seroquel,Astrazeneca,QUETIAPINA COMPRIMIDOS RECUBIERTOS 25 mg,F-19959,ASCEND LABORATORIES SpA
618,Trastornos mentales,QUETIAPINA,Seroquel,Astrazeneca,QUETIAPINA COMPRIMIDOS RECUBIERTOS 200 mg,F-19961,ASCEND LABORATORIES SpA
619,Trastornos mentales,QUETIAPINA,Seroquel,Astrazeneca,QUETIAPINA COMPRIMIDOS RECUBIERTOS 300 mg,F-19962,ASCEND LABORATORIES SpA
620,Trastornos mentales,QUETIAPINA,Seroquel,Astrazeneca,QUETIAPINA COMPRIMIDOS RECUBIERTOS 100 mg,F-19960,ASCEND LABORATORIES SpA
621,Trastornos mentales,QUETIAPINA,Seroquel,Astrazeneca,GOFYL COMPRIMIDOS RECUBIERTOS 25 mg,F-16950,AXON PHARMA S.p.A.
622,Trastornos mentales,QUETIAPINA,Seroquel,Astrazeneca,GOFYL COMPRIMIDOS RECUBIERTOS 200 mg,F-16948,AXON PHARMA SPA.
623,Trastornos mentales,QUETIAPINA,Seroquel,Astrazeneca,GOFYL COMPRIMIDOS RECUBIERTOS 100 mg,F-16949,AXON PHARMA SPA.
624,Trastornos mentales,QUETIAPINA,Seroquel,Astrazeneca,QUETKARE  COMPRIMIDOS RECUBIERTOS 25 mg,F-18293,ETEX FARMACÉUTICA LTDA.
625,Trastornos mentales,QUETIAPINA,Seroquel,Astrazeneca,QUETKARE COMPRIMIDOS RECUBIERTOS 100 mg.,F-18294,ETEX FARMACÉUTICA LTDA.
626,Trastornos mentales,QUETIAPINA,Seroquel,Astrazeneca,QUETKARE COMPRIMIDOS RECUBIERTOS 200 mg,F-18295,ETEX FARMACÉUTICA LTDA.
627,Trastornos mentales,QUETIAPINA,Seroquel,Astrazeneca,NORSIC COMPRIMIDOS RECUBIERTOS 25 mg (QUETIAPINA),F-21702,LABORATORIOS ANDRÓMACO S.A.
628,Trastornos mentales,QUETIAPINA,Seroquel,Astrazeneca,NORSIC COMPRIMIDOS RECUBIERTOS 100 mg (QUETIAPINA),F-21703,LABORATORIOS ANDRÓMACO S.A.
629,Trastornos mentales,QUETIAPINA,Seroquel,Astrazeneca,QUETIAPINA COMPRIMIDOS RECUBIERTOS 25 mg,F-21710,LABORATORIOS ANDRÓMACO S.A.
630,Trastornos mentales,QUETIAPINA,Seroquel,Astrazeneca,QUETIAPINA COMPRIMIDOS RECUBIERTOS 100 mg,F-21709,LABORATORIOS ANDRÓMACO S.A.
631,Trastornos mentales,QUETIAPINA,Seroquel,Astrazeneca,NORSIC COMPRIMIDOS RECUBIERTOS 300 mg (QUETIAPINA),F-21803,LABORATORIOS ANDRÓMACO S.A.
632,Trastornos mentales,QUETIAPINA,Seroquel,Astrazeneca,QUETIAPINA COMPRIMIDOS RECUBIERTOS 25 mg,F-20855,LABORATORIOS EUROMED CHILE S.A.
633,Trastornos mentales,QUETIAPINA,Seroquel,Astrazeneca,QUETIUM COMPRIMIDOS RECUBIERTOS 25 mg,F-20198,LABORATORIOS SAVAL S.A.
634,Trastornos mentales,QUETIAPINA,Seroquel,Astrazeneca,QUETIUM COMPRIMIDOS RECUBIERTOS 100 mg,F-20257,LABORATORIOS SAVAL S.A.
635,Trastornos mentales,QUETIAPINA,Seroquel,Astrazeneca,QUETIUM COMPRIMIDOS RECUBIERTOS 200 mg,F-20256,LABORATORIOS SAVAL S.A.
636,Trastornos mentales,QUETIAPINA,Seroquel,Astrazeneca,QUETIUM COMPRIMIDOS RECUBIERTOS 300 mg,F-20255,LABORATORIOS SAVAL S.A.
637,Trastornos mentales,QUETIAPINA,Seroquel,Astrazeneca,QUETIUM XR COMPRIMIDOS RECUBIERTOS DE LIBERACIÓN PROLONGADA 50 mg,F-20387,LABORATORIOS SAVAL S.A.
638,Trastornos mentales,QUETIAPINA,Seroquel,Astrazeneca,QUETIUM XR COMPRIMIDOS RECUBRIMIENTO DE LIBERACIÓN PROLONGADA 200 mg,F-20389,LABORATORIOS SAVAL S.A.
639,Trastornos mentales,QUETIAPINA,Seroquel,Astrazeneca,QUETIUM XR COMPRIMIDOS DE LIBERACIÓN PROLONGADA 400 mg,F-20391,LABORATORIOS SAVAL S.A.
640,Trastornos mentales,QUETIAPINA,Seroquel,Astrazeneca,QUETIUM XR COMPRIMIDOS RECUBIERTOS DE LIBERACIÓN PROLONGADA 300 mg,F-20390,LABORATORIOS SAVAL S.A.
641,Trastornos mentales,QUETIAPINA,Seroquel,Astrazeneca,EUFRENIM COMPRIMIDOS RECUBIERTOS 100 mg,F-19312,NOVARTIS CHILE S.A.
642,Trastornos mentales,QUETIAPINA,Seroquel,Astrazeneca,EUFRENIM COMPRIMIDOS RECUBIERTOS 25 mg,F-19311,NOVARTIS CHILE S.A.
643,Trastornos mentales,QUETIAPINA,Seroquel,Astrazeneca,QURAX 25 COMPRIMIDOS RECUBIERTOS 25 mg,F-21979,PHARMA INVESTI DE CHILE S.A.
644,Trastornos mentales,RISPERIDONA,Risperdal,Johnson & Johnson,RISPYL COMPRIMIDOS RECUBIERTOS 2 mg,F-18839,AXON PHARMA SPA.
645,Trastornos mentales,RISPERIDONA,Risperdal,Johnson & Johnson,RISPYL COMPRIMIDOS RECUBIERTOS 1 mg,F-18894,AXON PHARMA SPA.
646,Trastornos mentales,RISPERIDONA,Risperdal,Johnson & Johnson,RISPYL COMPRIMIDOS RECUBIERTOS 3 mg,F-18840,AXON PHARMA SPA.
647,Trastornos mentales,RISPERIDONA,Risperdal,Johnson & Johnson,SPIRON COMPRIMIDOS RECUBIERTOS 2 mg,F-669,LABORATORIOS ANDRÓMACO S.A.
648,Trastornos mentales,RISPERIDONA,Risperdal,Johnson & Johnson,RISPERIDONA COMPRIMIDOS DE DISOLUCIÓN BUCAL 1 mg,F-20865,LABORATORIOS EUROMED CHILE S.A.
649,Trastornos mentales,RISPERIDONA,Risperdal,Johnson & Johnson,RISPOLUX COMPRIMIDOS RECUBIERTOS 4 mg,F-19907,NOVARTIS CHILE S.A.
650,Tratamiento de Acné,ISOTRETINOÍNA,Roaccutan,Roche,ORALNE CÁPSULAS BLANDAS 20 mg,F-19579,DEUTSCHE PHARMA S.A.
651,Tratamiento de Acné,ISOTRETINOÍNA,Roaccutan,Roche,ORALNE CÁPSULAS BLANDAS 5 mg (ISOTRETINOÍNA),F-21607,DEUTSCHE PHARMA S.A.
652,Tratamiento de Acné,ISOTRETINOÍNA,Roaccutan,Roche,ORALNE CÁPSULAS BLANDAS 10 mg,F-19577,DEUTSCHE PHARMA S.A.
653,Tratamiento de Acné,ISOTRETINOÍNA,Roaccutan,Roche,ISDIBEN 20 CÁPSULAS BLANDAS 20 mg,F-15492,ISDIN CHILE LTDA.
654,Tratamiento de Acné,ISOTRETINOÍNA,Roaccutan,Roche,ISDIBEN 10 CÁPSULAS BLANDAS 10 mg,F-15491,ISDIN CHILE LTDA.
655,Tratamiento de Acné,ISOTRETINOÍNA,Roaccutan,Roche,ISOCIP CÁPSULAS 30 mg,F-21906,LABORATORIOS ANDRÓMACO S.A.
656,Tratamiento de Acné,ISOTRETINOÍNA,Roaccutan,Roche,ISOCIP CÁPSULAS 10 mg,F-21905,LABORATORIOS ANDRÓMACO S.A.
657,Tratamiento de Alzheimer,DONEPECILO,Eranz,Laboratorios Wyeth,NEPOKARE COMPRIMIDOS RECUBIERTOS 10 mg,F-19402,ETEX FARMACÉUTICA LTDA.
658,Tratamiento de Alzheimer,DONEPECILO,Eranz,Laboratorios Wyeth,NEPOKARE COMPRIMIDOS RECUBIERTOS 5 mg,F-19401,ETEX FARMACÉUTICA LTDA.
659,Tratamiento de Alzheimer,DONEPECILO,Eranz,Laboratorios Wyeth,EVIMAL COMPRIMIDOS RECUBIERTOS 10 mg,F-12081,LABORATORIOS ANDRÓMACO S.A.
660,Tratamiento de Alzheimer,DONEPECILO,Eranz,Laboratorios Wyeth,DONEPECILO CLORHIDRATO COMPRIMIDOS RECUBIERTOS 5 mg,F-21078,LABORATORIOS EUROMED CHILE S.A.
661,Tratamiento de Alzheimer,DONEPECILO,Eranz,Laboratorios Wyeth,IDECLAR COMPRIMIDOS RECUBIERTOS 10 mg,F-19332,SYNTHON CHILE LTDA.
662,Tratamiento de Alzheimer,DONEPECILO,Eranz,Laboratorios Wyeth,IDECLAR COMPRIMIDOS RECUBIERTOS 5 mg,F-19331,SYNTHON CHILE LTDA.
663,Tratamiento de Alzheimer,GALANTAMINA,Reminyl ER,Janseen Cilag,GALANVITAE CÁPSULAS CON COMPRIMIDOS DE LIBERACIÓN PROLONGADA 8 mg (GALANTAMINA),F-21365,GALENICUM HEALTH CHILE S.p.A.
664,Tratamiento de Alzheimer,GALANTAMINA,Reminyl ER,Janseen Cilag,GALANVITAE CÁPSULAS CON COMPRIMIDOS DE LIBERACIÓN PROLONGADA 16 mg,F-21366,GALENICUM HEALTH CHILE S.p.A.
665,Tratamiento de Alzheimer,MEMANTINA,Ebixa,Lundbeck,MEMIKARE COMPRIMIDOS RECUBIERTOS 10 mg,F-18186,ETEX FARMACÉUTICA LTDA.
666,Tratamiento de Alzheimer,MEMANTINA,Ebixa,Lundbeck,MEMANVITAE COMPRIMIDOS RECUBIERTOS 10 mg,F-21467,GALENICUM HEALTH CHILE S.p.A.
667,Tratamiento de Alzheimer,MEMANTINA,Ebixa,Lundbeck,MEMANTINA CLORHIDRATO COMPRIMIDOS RECUBIERTOS 10 mg,F-21511,LABORATORIOS RAFFO S.A.
668,Tratamiento de Alzheimer,MEMANTINA,Ebixa,Lundbeck,MENTIUM COMPRIMIDOS RECUBIERTOS 10 mg,F-20156,SYNTHON CHILE LTDA.
669,Tratamiento de Alzheimer,MEMANTINA,Ebixa,Lundbeck,MENTIUM COMPRIMIDOS RECUBIERTOS 20 mg,F-20157,SYNTHON CHILE LTDA.
670,Tratamiento de Alzheimer,MEMANTINA,Ebixa,Lundbeck,MENTIUM COMPRIMIDOS RECUBIERTOS 10 mg,F-21148,SYNTHON CHILE LTDA.
671,Tratamiento de Alzheimer,MEMANTINA,Ebixa,Lundbeck,MENTIUM COMPRIMIDOS RECUBIERTOS 20 mg,F-21149,SYNTHON CHILE LTDA.
672,Tratamiento de Diabetes Mellitus,GLIBENCLAMIDA,Daonil,Sanofi-Aventis,GLIBENCLAMIDA COMPRIMIDOS 5 mg,F-3947,LABORATORIO CHILE S.A.
673,Tratamiento de Diabetes Mellitus,GLIBENCLAMIDA,Daonil,Sanofi-Aventis,GLIBENCLAMIDA COMPRIMIDOS 5 mg,F-9896,MINTLAB CO. S.A.
674,Tratamiento de Diabetes Mellitus,METFORMINA CLORHIDRATO,"1.- Glucophage
2.- Glafornil","1.- Roche
2.- Merck","METFORMINA CLORHIDRATO COMPRIMIDOS RECUBIERTOS
850 mg",F-20937,ARAMA NATURAL PRODUCTS DISTRIBUIDORA LTDA.
675,Tratamiento de Diabetes Mellitus,METFORMINA CLORHIDRATO,"1.- Glucophage
2.- Glafornil","1.- Roche
2.- Merck","METFORMINA CLORHIDRATO COMPRIMIDOS RECUBIERTOS
850 mg",F-20110,ASCEND LABORATORIES SpA
676,Tratamiento de Diabetes Mellitus,METFORMINA CLORHIDRATO,"1.- Glucophage
2.- Glafornil","1.- Roche
2.- Merck","METFORMINA CLORHIDRATO COMPRIMIDOS RECUBIERTOS
850 mg",F-21614,ASCEND LABORATORIES SpA
677,Tratamiento de Diabetes Mellitus,METFORMINA CLORHIDRATO,"1.- Glucophage
2.- Glafornil","1.- Roche
2.- Merck",ANDIBET COMPRIMIDOS RECUBIERTOS 850 mg,F-12065,CHEMOPHARMA S.A.
678,Tratamiento de Diabetes Mellitus,METFORMINA CLORHIDRATO,"1.- Glucophage
2.- Glafornil","1.- Roche
2.- Merck",ANDIBET  COMPRIMIDOS RECUBIERTOS 500 mg,F-20476,CHEMOPHARMA S.A.
679,Tratamiento de Diabetes Mellitus,METFORMINA CLORHIDRATO,"1.- Glucophage
2.- Glafornil","1.- Roche
2.- Merck",OXEMET COMPRIMIDOS RECUBIERTOS 500 mg,F-15992,GLAXOSMITHKLINE CHILE FARMACÉUTICA LTDA.
680,Tratamiento de Diabetes Mellitus,METFORMINA CLORHIDRATO,"1.- Glucophage
2.- Glafornil","1.- Roche
2.- Merck",OXEMET COMPRIMIDOS RECUBIERTOS 850 mg,F-15990,GLAXOSMITHKLINE CHILE FARMACÉUTICA LTDA.
681,Tratamiento de Diabetes Mellitus,METFORMINA CLORHIDRATO,"1.- Glucophage
2.- Glafornil","1.- Roche
2.- Merck",OXEMET COMPRIMIDOS RECUBIERTOS 850 mg,F-20074,GLAXOSMITHKLINE CHILE FARMACÉUTICA LTDA.
682,Tratamiento de Diabetes Mellitus,METFORMINA CLORHIDRATO,"1.- Glucophage
2.- Glafornil","1.- Roche
2.- Merck",OXEMET COMPRIMIDOS RECUBIERTOS 500 mg,F-20075,GLAXOSMITHKLINE CHILE FARMACÉUTICA LTDA.
683,Tratamiento de Diabetes Mellitus,METFORMINA CLORHIDRATO,"1.- Glucophage
2.- Glafornil","1.- Roche
2.- Merck",OXEMET COMPRIMIDOS RECUBIERTOS 1000 mg,F-19860,GLAXOSMITHKLINE CHILE FARMACÉUTICA LTDA.
684,Tratamiento de Diabetes Mellitus,METFORMINA CLORHIDRATO,"1.- Glucophage
2.- Glafornil","1.- Roche
2.- Merck",OXEMET COMPRIMIDOS RECUBIERTOS 1000 mg,F-15991,GLAXOSMITHKLINE CHILE FARMACÉUTICA LTDA.
685,Tratamiento de Diabetes Mellitus,METFORMINA CLORHIDRATO,"1.- Glucophage
2.- Glafornil","1.- Roche
2.- Merck","METFORMINA CLORHIDRATO COMPRIMIDOS RECUBIERTOS
850 mg",F-12064,INSTITUTO SANITAS S.A.
686,Tratamiento de Diabetes Mellitus,METFORMINA CLORHIDRATO,"1.- Glucophage
2.- Glafornil","1.- Roche
2.- Merck","METFORMINA CLORHIDRATO COMPRIMIDOS RECUBIERTOS
500 mg",F-21139,INSTITUTO SANITAS S.A.
687,Tratamiento de Diabetes Mellitus,METFORMINA CLORHIDRATO,"1.- Glucophage
2.- Glafornil","1.- Roche
2.- Merck","METFORMINA CLORHIDRATO COMPRIMIDOS RECUBIERTOS
1000 mg",F-21637,INSTITUTO SANITAS S.A.
688,Tratamiento de Diabetes Mellitus,METFORMINA CLORHIDRATO,"1.- Glucophage
2.- Glafornil","1.- Roche
2.- Merck",GLICENEX COMPRIMIDOS RECUBIERTOS 500 mg,F-15406,LABORATORIO BAGÓ DE CHILE S.A.
689,Tratamiento de Diabetes Mellitus,METFORMINA CLORHIDRATO,"1.- Glucophage
2.- Glafornil","1.- Roche
2.- Merck",GLICENEX COMPRIMIDOS RECUBIERTOS 850 mg,F-14047,LABORATORIO BAGÓ DE CHILE S.A.
690,Tratamiento de Diabetes Mellitus,METFORMINA CLORHIDRATO,"1.- Glucophage
2.- Glafornil","1.- Roche
2.- Merck",HIPOGLUCIN COMPRIMIDOS RECUBIERTOS 850 mg,F-8438,LABORATORIO CHILE S.A.
691,Tratamiento de Diabetes Mellitus,METFORMINA CLORHIDRATO,"1.- Glucophage
2.- Glafornil","1.- Roche
2.- Merck",METFORMINA CLORHIDRATO COMPRIMIDOS 850 mg,F-14634,LABORATORIO CHILE S.A.
692,Tratamiento de Diabetes Mellitus,METFORMINA CLORHIDRATO,"1.- Glucophage
2.- Glafornil","1.- Roche
2.- Merck",FINTAXIM COMPRIMIDOS RECUBIERTOS 850 mg,F-9741,LABORATORIO MAVER S.A.
693,Tratamiento de Diabetes Mellitus,METFORMINA CLORHIDRATO,"1.- Glucophage
2.- Glafornil","1.- Roche
2.- Merck",GLAUPAX 500 COMPRIMIDOS RECUBIERTOS 500 mg,F-16926,LABORATORIO PASTEUR S.A.
694,Tratamiento de Diabetes Mellitus,METFORMINA CLORHIDRATO,"1.- Glucophage
2.- Glafornil","1.- Roche
2.- Merck",GLAUPAX 850 COMPRIMIDOS RECUBIERTOS 850 mg,F-16925,LABORATORIO PASTEUR S.A.
695,Tratamiento de Diabetes Mellitus,METFORMINA CLORHIDRATO,"1.- Glucophage
2.- Glafornil","1.- Roche
2.- Merck","METFORMINA CLORHIDRATO COMPRIMIDOS RECUBIERTOS
850 mg",F-17314,LABORATORIOS EUROMED CHILE S.A.
696,Tratamiento de Diabetes Mellitus,METFORMINA CLORHIDRATO,"1.- Glucophage
2.- Glafornil","1.- Roche
2.- Merck","METFORMINA CLORHIDRATO COMPRIMIDOS RECUBIERTOS
850 mg",F-19734,LABORATORIOS ANDRÓMACO S.A.
697,Tratamiento de Diabetes Mellitus,METFORMINA CLORHIDRATO,"1.- Glucophage
2.- Glafornil","1.- Roche
2.- Merck",GLIFORTEX COMPRIMIDOS RECUBIERTOS 850 mg,F-18502,LABORATORIOS ANDRÓMACO S.A.
698,Tratamiento de Diabetes Mellitus,METFORMINA CLORHIDRATO,"1.- Glucophage
2.- Glafornil","1.- Roche
2.- Merck",METFORMINA COMPRIMIDOS RECUBIERTOS 850 mg,F-15237,LABORATORIOS ANDRÓMACO S.A.
699,Tratamiento de Diabetes Mellitus,METFORMINA CLORHIDRATO,"1.- Glucophage
2.- Glafornil","1.- Roche
2.- Merck",GLIFORTEX COMPRIMIDOS RECUBIERTOS 850 mg,F-7151,LABORATORIOS ANDRÓMACO S.A.
700,Tratamiento de Diabetes Mellitus,METFORMINA CLORHIDRATO,"1.- Glucophage
2.- Glafornil","1.- Roche
2.- Merck",GLIDANIL COMPRIMIDOS RECUBIERTOS 850 mg,F-19751,MEDIPHARM LTDA.
701,Tratamiento de Diabetes Mellitus,METFORMINA CLORHIDRATO,"1.- Glucophage
2.- Glafornil","1.- Roche
2.- Merck",GLIDANIL COMPRIMIDOS RECUBIERTOS 850 mg,F-19831,MEDIPHARM LTDA.
702,Tratamiento de Diabetes Mellitus,METFORMINA CLORHIDRATO,"1.- Glucophage
2.- Glafornil","1.- Roche
2.- Merck",GLIDANIL COMPRIMIDOS RECUBIERTOS 500 mg,F-20507,MEDIPHARM LTDA.
703,Tratamiento de Diabetes Mellitus,METFORMINA CLORHIDRATO,"1.- Glucophage
2.- Glafornil","1.- Roche
2.- Merck","TAVIST  XR  COMPRIMIDOS DE LIBERACIÓN PROLONGADA
500 mg.",F-20346,MINTLAB CO. S.A.
704,Tratamiento de Diabetes Mellitus,METFORMINA CLORHIDRATO,"1.- Glucophage
2.- Glafornil","1.- Roche
2.- Merck",METFORMINA CLORHIDRATO COMPRIMIDOS 850 mg,F-18634,MINTLAB CO. S.A.
705,Tratamiento de Diabetes Mellitus,METFORMINA CLORHIDRATO,"1.- Glucophage
2.- Glafornil","1.- Roche
2.- Merck","METFORMINA CLORHIDRATO COMPRIMIDOS RECUBIERTOS
850 mg",F-15133,OPKO CHILE S.A.
706,Tratamiento de Diabetes Mellitus,METFORMINA CLORHIDRATO,"1.- Glucophage
2.- Glafornil","1.- Roche
2.- Merck","METFORMINA CLORHIDRATO COMPRIMIDOS RECUBIERTOS
850 mg",F-21588,OPKO CHILE S.A.
707,Tratamiento de esquizofrenia,OLANZAPINA,Zyprexa,Eli Lilly,ANZAP COMPRIMIDOS RECUBIERTOS 10 mg,F-20065,ASCEND LABORATORIES SpA
708,Tratamiento de esquizofrenia,OLANZAPINA,Zyprexa,Eli Lilly,ANZAP COMPRIMIDOS RECUBIERTOS 5 mg,F-20066,ASCEND LABORATORIES SpA
709,Tratamiento de esquizofrenia,OLANZAPINA,Zyprexa,Eli Lilly,OLANZYL COMPRIMIDOS RECUBIERTOS 10 mg,F-16439,AXON PHARMA SPA.
710,Tratamiento de esquizofrenia,OLANZAPINA,Zyprexa,Eli Lilly,OLANZYL COMPRIMIDOS RECUBIERTOS 5 mg,F-16440,AXON PHARMA SPA.
711,Tratamiento de esquizofrenia,OLANZAPINA,Zyprexa,Eli Lilly,OLANVITAE COMPRIMIDOS RECUBIERTOS 5 mg,F-21980,GALENICUM HEALTH CHILE S.p.A.
712,Tratamiento de esquizofrenia,OLANZAPINA,Zyprexa,Eli Lilly,OLANVITAE COMPRIMIDOS RECUBIERTOS 10 mg,F-21985,GALENICUM HEALTH CHILE S.p.A.
713,Tratamiento de esquizofrenia,OLANZAPINA,Zyprexa,Eli Lilly,OLEXAR COMPRIMIDOS RECUBIERTOS 10 mg,F-21638,INDOPHARMA S.A.
714,Tratamiento de esquizofrenia,OLANZAPINA,Zyprexa,Eli Lilly,AMULSIN COMPRIMIDOS RECUBIERTOS 10 mg,F-11921,INSTITUTO SANITAS S.A.
715,Tratamiento de esquizofrenia,OLANZAPINA,Zyprexa,Eli Lilly,AMULSIN COMPRIMIDOS RECUBIERTOS 5 mg,F-11923,INSTITUTO SANITAS S.A.
716,Tratamiento de esquizofrenia,OLANZAPINA,Zyprexa,Eli Lilly,OLANZAPINA COMPRIMIDOS RECUBIERTOS 10 mg,F-20543,LABORATORIOS EUROMED CHILE S.A.
717,Tratamiento de esquizofrenia,OLANZAPINA,Zyprexa,Eli Lilly,ZAP COMPRIMIDOS 10 mg,F-20549,LABORATORIOS EUROMED CHILE S.A.
718,Tratamiento de esquizofrenia,OLANZAPINA,Zyprexa,Eli Lilly,PSITAB COMPRIMIDOS 5 mg,F-18498,SYNTHON CHILE LTDA.
719,Tratamiento de esquizofrenia,OLANZAPINA,Zyprexa,Eli Lilly,PSITAB COMPRIMIDOS 10 mg,F-18499,SYNTHON CHILE LTDA.
720,Tratamiento de Hepatitis C,RIBAVIRINA,Copegus,Roche,MODERIBA COMPRIMIDOS RECUBIERTOS 200 mg,F-21978,ABBVIE PRODUCTOS FARMACÉUTICOS LTDA.
721,Tratamiento de Hipotiroidismo,LEVOTIROXINA,"1.- Synthroid
2.- Eutirox","1.- Abbott Laboratories
2.- Merck",T4 - BAGÓ COMPRIMIDOS 150 mcg,F-13668,LABORATORIO BAGÓ DE CHILE S.A.
722,Tratamiento de Hipotiroidismo,LEVOTIROXINA,"1.- Synthroid
2.- Eutirox","1.- Abbott Laboratories
2.- Merck",T4 - BAGÓ COMPRIMIDOS 50 mcg,F-13669,LABORATORIO BAGÓ DE CHILE S.A.
723,Tratamiento de Hipotiroidismo,LEVOTIROXINA,"1.- Synthroid
2.- Eutirox","1.- Abbott Laboratories
2.- Merck",T4 - BAGÓ COMPRIMIDOS 75 mcg,F-17329,LABORATORIO BAGÓ DE CHILE S.A.
724,Tratamiento de Hipotiroidismo,LEVOTIROXINA,"1.- Synthroid
2.- Eutirox","1.- Abbott Laboratories
2.- Merck",T4 - BAGÓ COMPRIMIDOS 100 mcg,F-12799,LABORATORIO BAGÓ DE CHILE S.A.
725,Tratamiento de Hipotiroidismo,LEVOTIROXINA,"1.- Synthroid
2.- Eutirox","1.- Abbott Laboratories
2.- Merck",LEVOTIROXINA SÓDICA COMPRIMIDOS 100 mcg,F-3979,LABORATORIO CHILE S.A.
726,Tratamiento de la Disfunción Eréctil,SILDENAFIL,Viagra,Pfizer,SEGUREX 100 COMPRIMIDOS RECUBIERTOS 100 mg,F-18831,GADOR LTDA.
727,Tratamiento de la Disfunción Eréctil,SILDENAFIL,Viagra,Pfizer,SELERUP 100 COMPRIMIDOS RECUBIERTOS 100 mg,F-19106,GADOR LTDA.
728,Tratamiento de la Disfunción Eréctil,SILDENAFIL,Viagra,Pfizer,PLUSEFEC COMPRIMIDOS RECUBIERTOS 50 mg,F-9433,CHEMOPHARMA S.A.
