,,,,,,,
,,,,,,,
588,Cáncer del tracto gastrointestinal y de mama,CAPECITABINA,Xeloda,Roche ,CATEGOR COMPRIMIDOS RECUBIERTOS 150 mg,F-20373,NOVARTIS CHILE S.A.
589,Cáncer del tracto gastrointestinal y de mama,CAPECITABINA,Xeloda,Roche ,CATEGOR COMPRIMIDOS RECUBIERTOS 500 mg,F-20374,NOVARTIS CHILE S.A.
590,Corticoterapia,DEFLAZACORT,Azacortid,Sanofi-Aventis ,DISFLAX COMPRIMIDOS 30 mg,F-19172,"FAES FARMA CHILE, SALUD Y NUTRICIÓN LTDA."
591,Corticoterapia,DEFLAZACORT,Azacortid,Sanofi-Aventis ,DISFLAX COMPRIMIDOS 6 mg,F-19171,"FAES FARMA CHILE, SALUD Y NUTRICIÓN LTDA."
592,Corticoterapia,DEFLAZACORT,Azacortid,Sanofi-Aventis ,DEZARTAL COMPRIMIDOS 6 mg (DEFLAZACORT),F-21695,LABORATORIOS ANDRÓMACO S.A.
593,Corticoterapia,DEFLAZACORT,Azacortid,Sanofi-Aventis ,DEZARTAL COMPRIMIDOS 30 mg,F-21684,LABORATORIOS ANDRÓMACO S.A.
594,Corticoterapia,DEFLAZACORT,Azacortid,Sanofi-Aventis ,ARRUMAL COMPRIMIDOS 30 mg,F-18150,PHARMA INVESTI DE CHILE S.A.
595,Corticoterapia,DEFLAZACORT,Azacortid,Sanofi-Aventis ,ARRUMAL COMPRIMIDOS 6 mg,F-18149,PHARMA INVESTI DE CHILE S.A.
596,Corticoterapia,PREDNISONA,Meticorten,Schering Plough ,PREDNISONA COMPRIMIDOS 5 mg,F-1400,LABORATORIO CHILE S.A.
597,Corticoterapia,PREDNISONA,Meticorten,Schering Plough ,CORTIPREX COMPRIMIDOS RECUBIERTOS 20 mg,F-8381,LABORATORIO CHILE S.A.
598,Corticoterapia,PREDNISONA,Meticorten,Schering Plough ,PREDNISONA COMPRIMIDOS RECUBIERTOS 20 mg,F-14411,LABORATORIO CHILE S.A.
599,Corticoterapia,PREDNISONA,Meticorten,Schering Plough ,CORTIPREX COMPRIMIDOS 5 mg,F-8382,LABORATORIO CHILE S.A.
600,Corticoterapia,PREDNISONA,Meticorten,Schering Plough ,BERSEN COMPRIMIDOS 5 mg,F-11626,LABORATORIO PASTEUR S.A.
601,Corticoterapia,PREDNISONA,Meticorten,Schering Plough ,BERSEN COMPRIMIDOS 20 mg,F-11625,LABORATORIO PASTEUR S.A.
602,Corticoterapia,PREDNISONA,Meticorten,Schering Plough ,PREDNISONA COMPRIMIDOS 20 mg,F-13016,LABORATORIO PASTEUR S.A.
603,Corticoterapia,PREDNISONA,Meticorten,Schering Plough ,PREDNISONA COMPRIMIDOS 5 mg,F-15925,LABORATORIO PASTEUR S.A.
604,Corticoterapia,PREDNISONA,Meticorten,Schering Plough ,PREDNISONA COMPRIMIDOS 20 mg,F-15757,LABORATORIOS ANDRÓMACO S.A.
605,Corticoterapia,PREDNISONA,Meticorten,Schering Plough ,PROCION COMPRIMIDOS 20 mg,F-12227,MEDIPHARM LTDA.
606,Corticoterapia,PREDNISONA,Meticorten,Schering Plough ,PREDNISONA COMPRIMIDOS 5 mg,F-3376,MINTLAB Co. S.A.
607,Diabetes Mellitus,GLIBENCLAMIDA,Daonil,Sanofi-Aventis ,GLIBENCLAMIDA COMPRIMIDOS 5 mg,F-3947,LABORATORIO CHILE S.A.
608,Diabetes Mellitus,GLIBENCLAMIDA,Daonil,Sanofi-Aventis ,GLIBENCLAMIDA COMPRIMIDOS 5 mg,F-2414,LABORATORIOS ANDRÓMACO S.A.
609,Diabetes Mellitus,GLIBENCLAMIDA,Daonil,Sanofi-Aventis ,GLIBENCLAMIDA COMPRIMIDOS 5 mg,F-9896,MINTLAB  CO. S.A.
610,Diabetes Mellitus,METFORMINA,1.- Glucophage                       2.- Glafornil,1.- Roche                                    2.- Merck ,METFORMINA CLORHIDRATO COMPRIMIDOS RECUBIERTOS 850 mg,F-20937,ARAMA NATURAL PRODUCTS DISTRIBUIDORA LTDA.
611,Diabetes Mellitus,METFORMINA,1.- Glucophage                       2.- Glafornil,1.- Roche                                    2.- Merck ,METFORMINA CLORHIDRATO COMPRIMIDOS RECUBIERTOS 850 mg,F-20110,ASCEND LABORATORIES SpA
612,Diabetes Mellitus,METFORMINA,1.- Glucophage                       2.- Glafornil,1.- Roche                                    2.- Merck ,METFORMINA CLORHIDRATO COMPRIMIDOS RECUBIERTOS 850 mg,F-21614,ASCEND LABORATORIES SpA
613,Diabetes Mellitus,METFORMINA,1.- Glucophage                       2.- Glafornil,1.- Roche                                    2.- Merck ,ANDIBET COMPRIMIDOS RECUBIERTOS 850 mg,F-12065,CHEMOPHARMA S.A.
614,Diabetes Mellitus,METFORMINA,1.- Glucophage                       2.- Glafornil,1.- Roche                                    2.- Merck ,ANDIBET  COMPRIMIDOS RECUBIERTOS 500 mg,F-20476,CHEMOPHARMA S.A.
615,Diabetes Mellitus,METFORMINA,1.- Glucophage                       2.- Glafornil,1.- Roche                                    2.- Merck ,OXEMET COMPRIMIDOS RECUBIERTOS 500 mg,F-15992,GLAXOSMITHKLINE CHILE FARMACÉUTICA LTDA.
616,Diabetes Mellitus,METFORMINA,1.- Glucophage                       2.- Glafornil,1.- Roche                                    2.- Merck ,OXEMET COMPRIMIDOS RECUBIERTOS 850 mg,F-15990,GLAXOSMITHKLINE CHILE FARMACÉUTICA LTDA.
617,Diabetes Mellitus,METFORMINA,1.- Glucophage                       2.- Glafornil,1.- Roche                                    2.- Merck ,OXEMET COMPRIMIDOS RECUBIERTOS 850 mg,F-20074,GLAXOSMITHKLINE CHILE FARMACÉUTICA LTDA.
618,Diabetes Mellitus,METFORMINA,1.- Glucophage                       2.- Glafornil,1.- Roche                                    2.- Merck ,OXEMET COMPRIMIDOS RECUBIERTOS 500 mg,F-20075,GLAXOSMITHKLINE CHILE FARMACÉUTICA LTDA.
619,Diabetes Mellitus,METFORMINA,1.- Glucophage                       2.- Glafornil,1.- Roche                                    2.- Merck ,OXEMET COMPRIMIDOS RECUBIERTOS 1000 mg  ,F-19860,GLAXOSMITHKLINE CHILE FARMACÉUTICA LTDA.
620,Diabetes Mellitus,METFORMINA,1.- Glucophage                       2.- Glafornil,1.- Roche                                    2.- Merck ,OXEMET COMPRIMIDOS RECUBIERTOS 1000 mg,F-15991,GLAXOSMITHKLINE CHILE FARMACÉUTICA LTDA.
621,Diabetes Mellitus,METFORMINA,1.- Glucophage                       2.- Glafornil,1.- Roche                                    2.- Merck ,METFORMINA CLORHIDRATO COMPRIMIDOS RECUBIERTOS 850 mg,F-12064,INSTITUTO SANITAS S.A.
622,Diabetes Mellitus,METFORMINA,1.- Glucophage                       2.- Glafornil,1.- Roche                                    2.- Merck ,METFORMINA CLORHIDRATO COMPRIMIDOS RECUBIERTOS 500 mg,F-21139,INSTITUTO SANITAS S.A.
623,Diabetes Mellitus,METFORMINA,1.- Glucophage                       2.- Glafornil,1.- Roche                                    2.- Merck ,METFORMINA CLORHIDRATO COMPRIMIDOS RECUBIERTOS 1000 mg,F-21637,INSTITUTO SANITAS S.A.
624,Diabetes Mellitus,METFORMINA,1.- Glucophage                       2.- Glafornil,1.- Roche                                    2.- Merck ,GLICENEX COMPRIMIDOS RECUBIERTOS 500 mg,F-15406,LABORATORIO BAGÓ DE CHILE S.A.
625,Diabetes Mellitus,METFORMINA,1.- Glucophage                       2.- Glafornil,1.- Roche                                    2.- Merck ,GLICENEX COMPRIMIDOS RECUBIERTOS 850 mg,F-14047,LABORATORIO BAGÓ DE CHILE S.A.
626,Diabetes Mellitus,METFORMINA,1.- Glucophage                       2.- Glafornil,1.- Roche                                    2.- Merck ,GLICENEX SR COMPRIMIDOS DE LIBERACIÓN PROLONGADA 750 mg,F-17224,LABORATORIO BAGÓ DE CHILE S.A.
627,Diabetes Mellitus,METFORMINA,1.- Glucophage                       2.- Glafornil,1.- Roche                                    2.- Merck ,HIPOGLUCIN COMPRIMIDOS RECUBIERTOS 850 mg,F-8438,LABORATORIO CHILE S.A.
628,Diabetes Mellitus,METFORMINA,1.- Glucophage                       2.- Glafornil,1.- Roche                                    2.- Merck ,METFORMINA CLORHIDRATO COMPRIMIDOS 850 mg,F-14634,LABORATORIO CHILE S.A.
629,Diabetes Mellitus,METFORMINA,1.- Glucophage                       2.- Glafornil,1.- Roche                                    2.- Merck ,HIPOGLUCIN 750 LP COMPRIMIDOS DE LIBERACIÓN PROLONGADA 750 mg,F-18226,LABORATORIO CHILE S.A.
630,Diabetes Mellitus,METFORMINA,1.- Glucophage                       2.- Glafornil,1.- Roche                                    2.- Merck ,HIPOGLUCIN 750 LP COMPRIMIDOS DE LIBERACIÓN PROLONGADA 500 mg,F-18851,LABORATORIO CHILE S.A.
631,Diabetes Mellitus,METFORMINA,1.- Glucophage                       2.- Glafornil,1.- Roche                                    2.- Merck ,FINTAXIM COMPRIMIDOS RECUBIERTOS 850 mg,F-9741,LABORATORIO MAVER S.A.
632,Diabetes Mellitus,METFORMINA,1.- Glucophage                       2.- Glafornil,1.- Roche                                    2.- Merck ,GLAUPAX 500 COMPRIMIDOS RECUBIERTOS 500 mg,F-16926,LABORATORIO PASTEUR S.A.
633,Diabetes Mellitus,METFORMINA,1.- Glucophage                       2.- Glafornil,1.- Roche                                    2.- Merck ,GLAUPAX 850 COMPRIMIDOS RECUBIERTOS 850 mg,F-16925,LABORATORIO PASTEUR S.A.
634,Diabetes Mellitus,METFORMINA,1.- Glucophage                       2.- Glafornil,1.- Roche                                    2.- Merck ,METFORMINA CLORHIDRATO COMPRIMIDOS RECUBIERTOS 850 mg,F-17314,LABORATORIOS  EUROMED CHILE S.A.
635,Diabetes Mellitus,METFORMINA,1.- Glucophage                       2.- Glafornil,1.- Roche                                    2.- Merck ,METFORMINA CLORHIDRATO COMPRIMIDOS RECUBIERTOS 850 mg,F-19734,LABORATORIOS ANDRÓMACO S.A.
636,Diabetes Mellitus,METFORMINA,1.- Glucophage                       2.- Glafornil,1.- Roche                                    2.- Merck ,GLIFORTEX COMPRIMIDOS RECUBIERTOS 850 mg,F-18502,LABORATORIOS ANDRÓMACO S.A.
637,Diabetes Mellitus,METFORMINA,1.- Glucophage                       2.- Glafornil,1.- Roche                                    2.- Merck ,METFORMINA COMPRIMIDOS RECUBIERTOS 850 mg,F-15237,LABORATORIOS ANDRÓMACO S.A.
638,Diabetes Mellitus,METFORMINA,1.- Glucophage                       2.- Glafornil,1.- Roche                                    2.- Merck ,GLIFORTEX COMPRIMIDOS RECUBIERTOS 850 mg,F-7151,LABORATORIOS ANDRÓMACO S.A.
639,Diabetes Mellitus,METFORMINA,1.- Glucophage                       2.- Glafornil,1.- Roche                                    2.- Merck ,GLIDANIL COMPRIMIDOS RECUBIERTOS 850 mg,F-19751,MEDIPHARM LTDA.
640,Diabetes Mellitus,METFORMINA,1.- Glucophage                       2.- Glafornil,1.- Roche                                    2.- Merck ,GLIDANIL COMPRIMIDOS RECUBIERTOS 850 mg,F-19831,MEDIPHARM LTDA.
641,Diabetes Mellitus,METFORMINA,1.- Glucophage                       2.- Glafornil,1.- Roche                                    2.- Merck ,GLIDANIL COMPRIMIDOS RECUBIERTOS 500 mg,F-20507,MEDIPHARM LTDA.
642,Diabetes Mellitus,METFORMINA,1.- Glucophage                       2.- Glafornil,1.- Roche                                    2.- Merck ,TAVIST  XR  COMPRIMIDOS DE LIBERACIÓN PROLONGADA 500 mg.,F-20346,MINTLAB  CO. S.A.
643,Diabetes Mellitus,METFORMINA,1.- Glucophage                       2.- Glafornil,1.- Roche                                    2.- Merck ,METFORMINA CLORHIDRATO COMPRIMIDOS 850 mg,F-18634,MINTLAB  CO. S.A.
644,Diabetes Mellitus,METFORMINA,1.- Glucophage                       2.- Glafornil,1.- Roche                                    2.- Merck ,METFORMINA CLORHIDRATO COMPRIMIDOS RECUBIERTOS 850 mg,F-15133,OPKO CHILE S.A.
645,Diabetes Mellitus,METFORMINA,1.- Glucophage                       2.- Glafornil,1.- Roche                                    2.- Merck ,METFORMINA CLORHIDRATO COMPRIMIDOS RECUBIERTOS 850 mg,F-21588,OPKO CHILE S.A.
646,Disfunción Eréctil,SILDENAFIL,Viagra,Pfizer ,SEGUREX 100 COMPRIMIDOS RECUBIERTOS 100 mg,F-18831, GADOR LTDA.
647,Disfunción Eréctil,SILDENAFIL,Viagra,Pfizer ,SELERUP 100 COMPRIMIDOS RECUBIERTOS 100 mg,F-19106, GADOR LTDA.
648,Disfunción Eréctil,SILDENAFIL,Viagra,Pfizer ,PLUSEFEC COMPRIMIDOS RECUBIERTOS 50 mg,F-9433,CHEMOPHARMA  S.A.
649,Disfunción Eréctil,SILDENAFIL,Viagra,Pfizer ,PLUSEFEC COMPRIMIDOS RECUBIERTOS 100 mg,F-9434,CHEMOPHARMA S.A.
650,Disfunción Eréctil,SILDENAFIL,Viagra,Pfizer ,SILDENAFILO COMPRIMIDOS RECUBIERTOS 100 mg,F-22597,ETHON PHARMACEUTICALS LTDA.
651,Disfunción Eréctil,SILDENAFIL,Viagra,Pfizer ,SILDENAFILO COMPRIMIDOS RECUBIERTOS 50 mg,F-22596,ETHON PHARMACEUTICALS LTDA.
652,Disfunción Eréctil,SILDENAFIL,Viagra,Pfizer ,ESANTOP COMPRIMIDOS RECUBIERTOS 50 mg,F-22595,FARMACÉUTICA ESAN LTDA. 
653,Disfunción Eréctil,SILDENAFIL,Viagra,Pfizer ,SELERUP 50 COMPRIMIDOS RECUBIERTOS 50 mg,F-7668,GADOR LTDA.
654,Disfunción Eréctil,SILDENAFIL,Viagra,Pfizer ,SEGUREX 50 COMPRIMIDOS RECUBIERTOS 50 mg,F-18830,GADOR LTDA.
655,Disfunción Eréctil,SILDENAFIL,Viagra,Pfizer ,SILDENAFILO COMPRIMIDOS RECUBIERTOS 100 mg,F-21296,GALENICUM HEALTH CHILE S.p.A.
656,Disfunción Eréctil,SILDENAFIL,Viagra,Pfizer ,SILDENAFILO COMPRIMIDOS RECUBIERTOS 50 mg,F-21311,GALENICUM HEALTH CHILE S.p.A.
657,Disfunción Eréctil,SILDENAFIL,Viagra,Pfizer ,ALFIN COMPRIMIDOS RECUBIERTOS 50 mg,F-9430,INSTITUTO SANITAS S.A.
658,Disfunción Eréctil,SILDENAFIL,Viagra,Pfizer ,ALFIN COMPRIMIDOS RECUBIERTOS 100 mg,F-9431,INSTITUTO SANITAS S.A.
659,Disfunción Eréctil,SILDENAFIL,Viagra,Pfizer ,DISILDEN  COMPRIMIDOS RECUBIERTOS 100 mg,F-17848,INTERPHARMA S.A.
660,Disfunción Eréctil,SILDENAFIL,Viagra,Pfizer ,DISILDEN  COMPRIMIDOS RECUBIERTOS 50 mg,F-17847,INTERPHARMA S.A.
661,Disfunción Eréctil,SILDENAFIL,Viagra,Pfizer ,RIPOL COMPRIMIDOS RECUBIERTOS 50 mg,F-11957,LABORATORIO CHILE S.A.
662,Disfunción Eréctil,SILDENAFIL,Viagra,Pfizer ,SILDENAFILO COMPRIMIDOS RECUBIERTOS 50 mg,F-11960,LABORATORIO CHILE S.A.
663,Disfunción Eréctil,SILDENAFIL,Viagra,Pfizer ,VIGOREX  COMPRIMIDOS RECUBIERTOS 100 mg,F-19963,LABORATORIOS EUROMED CHILE S.A.
664,Disfunción Eréctil,SILDENAFIL,Viagra,Pfizer ,LIFTER COMPRIMIDOS RECUBIERTOS 50 mg,F-1893,LABORATORIOS SAVAL S.A.
665,Disfunción Eréctil,SILDENAFIL,Viagra,Pfizer ,LIFTER COMPRIMIDOS RECUBIERTOS 100 mg,F-7020,LABORATORIOS SAVAL S.A.
666,Disfunción Eréctil,SILDENAFIL,Viagra,Pfizer ,DIRTOP COMPRIMIDOS RECUBIERTOS 50 mg,F-19498,MEDIPHARM LTDA.
667,Disfunción Eréctil,SILDENAFIL,Viagra,Pfizer ,DIRTOP COMPRIMIDOS RECUBIERTOS 100 mg,F-22584,MEDIPHARM LTDA.
668,Disfunción Eréctil,SILDENAFIL,Viagra,Pfizer ,ZILFIC COMPRIMIDOS RECUBIERTOS 100 mg,F-13810,MINTLAB  CO. S.A.
669,Disfunción Eréctil,SILDENAFIL,Viagra,Pfizer ,SILDENAFIL COMPRIMIDOS RECUBIERTOS 100 mg,F-13809,MINTLAB  CO. S.A.
670,Disfunción Eréctil,SILDENAFIL,Viagra,Pfizer ,ZILFIC COMPRIMIDOS RECUBIERTOS 50 mg,F-13716,MINTLAB Co. S.A.
671,Disfunción Eréctil,SILDENAFIL,Viagra,Pfizer ,SILDENAFILO COMPRIMIDOS RECUBIERTOS 50 mg,F-13715,MINTLAB Co. S.A.
672,Disfunción Eréctil,SILDENAFIL,Viagra,Pfizer ,ENHORA COMPRIMIDOS RECUBIERTOS 100 mg,F-19893,OPKO CHILE S.A.
673,Disfunción Eréctil,SILDENAFIL,Viagra,Pfizer ,ENHORA COMPRIMIDOS RECUBIERTOS 50 mg,F-19894,OPKO CHILE S.A.
674,Disfunción Eréctil,SILDENAFIL,Viagra,Pfizer ,VITALFIL COMPRIMIDOS RECUBIERTOS 50 mg,F-19892,OPKO CHILE S.A.
675,Disfunción Eréctil,SILDENAFIL,Viagra,Pfizer ,VITALFIL COMPRIMIDOS RECUBIERTOS 100 mg,F-19891,OPKO CHILE S.A.
676,Disfunción Eréctil,SILDENAFIL,Viagra,Pfizer ,SILDENAFILO COMPRIMIDOS RECUBIERTOS 50 mg,F-21867,OPKO CHILE S.A.
677,Disfunción Eréctil,SILDENAFIL,Viagra,Pfizer ,NOVALIF COMPRIMIDOS RECUBIERTOS 50 mg,F-20877,PHARMAVITA S.A.
678,Disfunción Eréctil,SILDENAFIL,Viagra,Pfizer ,NOVALIF COMPRIMIDOS RECUBIERTOS 100 mg,F-20878,PHARMAVITA S.A.
679,Disfunción Eréctil,SILDENAFIL,Viagra,Pfizer ,SILDENAFILO COMPRIMIDOS RECUBIERTOS 100 mg,F-20550,SANOFI-AVENTIS DE CHILE S.A.
680,Disfunción Eréctil,SILDENAFIL,Viagra,Pfizer ,SILDENAFILO COMPRIMIDOS RECUBIERTOS 50 mg,F-20551,SANOFI-AVENTIS DE CHILE S.A.
681,Disfunción Eréctil,SILDENAFIL,Viagra,Pfizer ,SILDENAFILO COMPRIMIDOS RECUBIERTOS 50 mg,F-22598,SEVEN PHARMA CHILE S.p.A.
682,Disfunción Eréctil,SILDENAFIL,Viagra,Pfizer ,SILDENAFILO COMPRIMIDOS RECUBIERTOS 100 mg,F-22594,SEVEN PHARMA CHILE S.p.A.
683,Disfunción Eréctil,SILDENAFIL,Viagra,Pfizer ,SIAFIL COMPRIMIDOS RECUBIERTOS 100 mg,F-13445,SYNTHON  CHILE LTDA.
684,Disfunción Eréctil,TADALAFILO,Cialis,Eli Lilly ,TADALAFILO COMPRIMIDOS RECUBIERTOS 20 mg,F-22182,LABORATORIOS EUROMED CHILE S.A.
685,Disminución del colesterol,ATORVASTATINA,Lipitor,Pfizer ,ORVAKARE COMPRIMIDOS RECUBIERTOS 40 mg,F-19731,ETEX FARMACÉUTICA LTDA.
686,Disminución del colesterol,ATORVASTATINA,Lipitor,Pfizer ,ORVAKARE COMPRIMIDOS RECUBIERTOS 10 mg,F-20629,ETEX FARMACÉUTICA LTDA.
687,Disminución del colesterol,ATORVASTATINA,Lipitor,Pfizer ,ORVAKARE COMPRIMIDOS RECUBIERTOS 20 mg,F-20630,ETEX FARMACÉUTICA LTDA.
688,Disminución del colesterol,ATORVASTATINA,Lipitor,Pfizer ,LOWDEN COMPRIMIDOS RECUBIERTOS 40 mg,F-13954,EUROLAB LTDA.
689,Disminución del colesterol,ATORVASTATINA,Lipitor,Pfizer ,LOWDEN COMPRIMIDOS RECUBIERTOS 10 mg,F-2231,EUROLAB LTDA.
690,Disminución del colesterol,ATORVASTATINA,Lipitor,Pfizer ,LOWDEN COMPRIMIDOS RECUBIERTOS 20 mg,F-2232,EUROLAB LTDA.
691,Disminución del colesterol,ATORVASTATINA,Lipitor,Pfizer ,LIPOX COMPRIMIDOS RECUBIERTOS 80 mg,F-19642,LABORATORIO CHILE S.A.
692,Disminución del colesterol,ATORVASTATINA,Lipitor,Pfizer ,LIPOX COMPRIMIDOS RECUBIERTOS 10 mg,F-19639,LABORATORIO CHILE S.A.
693,Disminución del colesterol,ATORVASTATINA,Lipitor,Pfizer ,ATORVASTATINA COMPRIMIDOS RECUBIERTOS 10 mg,F-19646,LABORATORIO CHILE S.A.
694,Disminución del colesterol,ATORVASTATINA,Lipitor,Pfizer ,LIPOX COMPRIMIDOS RECUBIERTOS 20 mg,F-19640,LABORATORIO CHILE S.A.
695,Disminución del colesterol,ATORVASTATINA,Lipitor,Pfizer ,LIPOX COMPRIMIDOS RECUBIERTOS 40 mg,F-19641,LABORATORIO CHILE S.A.
696,Disminución del colesterol,ATORVASTATINA,Lipitor,Pfizer ,ATORVASTATINA COMPRIMIDOS RECUBIERTOS 80 mg,F-19645,LABORATORIO CHILE S.A.
697,Disminución del colesterol,ATORVASTATINA,Lipitor,Pfizer ,ATORVASTATINA COMPRIMIDOS RECUBIERTOS 40 mg,F-19644,LABORATORIO CHILE S.A.
698,Disminución del colesterol,ATORVASTATINA,Lipitor,Pfizer ,ATORVASTATINA COMPRIMIDOS RECUBIERTOS 20 mg,F-19643,LABORATORIO CHILE S.A.
699,Disminución del colesterol,ATORVASTATINA,Lipitor,Pfizer ,HIPOLIXAN COMPRIMIDOS RECUBIERTOS 20 mg,F-9839,LABORATORIO PASTEUR S.A.
700,Disminución del colesterol,ATORVASTATINA,Lipitor,Pfizer ,HIPOLIXAN COMPRIMIDOS RECUBIERTOS 10 mg,F-3447,LABORATORIO PASTEUR S.A.
701,Disminución del colesterol,ATORVASTATINA,Lipitor,Pfizer ,ATORVASTATINA COMPRIMIDOS RECUBIERTOS 10 mg,F-12238,LABORATORIO PASTEUR S.A.
702,Disminución del colesterol,ATORVASTATINA,Lipitor,Pfizer ,HIPOLIXAN COMPRIMIDOS RECUBIERTOS 40 mg,F-13978,LABORATORIO PASTEUR S.A.
703,Disminución del colesterol,ATORVASTATINA,Lipitor,Pfizer ,ATORVASTATINA  COMPRIMIDOS RECUBIERTOS 80 mg,F-21002,LABORATORIOS EUROMED CHILE S.A.
704,Disminución del colesterol,ATORVASTATINA,Lipitor,Pfizer ,ATORVASTATINA  COMPRIMIDOS  RECUBIERTOS 10 mg,F-21001,LABORATORIOS EUROMED CHILE S.A.
705,Disminución del colesterol,ATORVASTATINA,Lipitor,Pfizer ,ATORVASTATINA COMPRIMIDOS RECUBIERTOS 20 mg,F-21226,LABORATORIOS EUROMED CHILE S.A.
706,Disminución del colesterol,ATORVASTATINA,Lipitor,Pfizer ,ATORVASTATINA COMPRIMIDOS RECUBIERTOS 40 mg,F-21227,LABORATORIOS EUROMED CHILE S.A.
707,Disminución del colesterol,ATORVASTATINA,Lipitor,Pfizer ,LIPOTROPIC COMPRIMIDOS RECUBIERTOS 20 mg,F-1724,LABORATORIOS LAFI LTDA.
708,Disminución del colesterol,ATORVASTATINA,Lipitor,Pfizer ,LIPOTROPIC COMPRIMIDOS RECUBIERTOS 40 mg,F-12937,LABORATORIOS LAFI LTDA.
709,Disminución del colesterol,ATORVASTATINA,Lipitor,Pfizer ,LIPOTROPIC COMPRIMIDOS RECUBIERTOS 1O mg,F-1723,LABORATORIOS LAFI LTDA.
710,Disminución del colesterol,ATORVASTATINA,Lipitor,Pfizer ,ATENFAR COMPRIMIDOS RECUBIERTOS 20 mg,F-20737,MEDIPHARM LTDA.
711,Disminución del colesterol,ATORVASTATINA,Lipitor,Pfizer ,LINAROL COMPRIMIDOS RECUBIERTOS 20 mg,F-14846,MINTLAB  CO. S.A.
712,Disminución del colesterol,ATORVASTATINA,Lipitor,Pfizer ,ATORVASTATINA COMPRIMIDOS RECUBIERTOS 20 mg,F-14546,MINTLAB  CO. S.A.
713,Disminución del colesterol,ATORVASTATINA,Lipitor,Pfizer ,LINAROL COMPRIMIDOS RECUBIERTOS 10 mg,F-14847,MINTLAB  CO. S.A.
714,Disminución del colesterol,ATORVASTATINA,Lipitor,Pfizer ,ATORVASTATINA COMPRIMIDOS RECUBIERTOS 10 mg,F-14545,MINTLAB  CO. S.A.
715,Disminución del colesterol,ATORVASTATINA,Lipitor,Pfizer ,ATORVASTATINA COMPRIMIDOS RECUBIERTOS 20 mg,F-18552,OPKO CHILE S.A.
716,Disminución del colesterol,ATORVASTATINA,Lipitor,Pfizer ,ATORVASTATINA COMPRIMIDOS RECUBIERTOS 10 mg ,F-18459,OPKO CHILE S.A.
717,Disminución del colesterol,ATORVASTATINA,Lipitor,Pfizer ,LIPOTEN COMPRIMIDOS RECUBIERTOS 80 mg,F-20489,PHARMAVITA S.A.
718,Disminución del colesterol,ATORVASTATINA,Lipitor,Pfizer ,LIPOTEN COMPRIMIDOS RECUBIERTOS 40 mg,F-20490,PHARMAVITA S.A.
719,Disminución del colesterol,ATORVASTATINA,Lipitor,Pfizer ,LIPOTEN COMPRIMIDOS RECUBIERTOS 20 mg,F-20491,PHARMAVITA S.A.
720,Disminución del colesterol,ATORVASTATINA,Lipitor,Pfizer ,LIPOTEN COMPRIMIDOS RECUBIERTOS 10 mg,F-20492,PHARMAVITA S.A.
721,Disminución del colesterol,ATORVASTATINA,Lipitor,Pfizer ,ZARATOR COMPRIMIDOS RECUBIERTOS 10 mg,F-86,ROERIG S.A.
722,Disminución del colesterol,ATORVASTATINA,Lipitor,Pfizer ,ZARATOR COMPRIMIDOS RECUBIERTOS 20 mg,F-87,ROERIG S.A.
723,Disminución del colesterol,ATORVASTATINA,Lipitor,Pfizer ,ZARATOR COMPRIMIDOS RECUBIERTOS 10 mg,F-22564,ROERIG S.A.
724,Disminución del colesterol,ATORVASTATINA,Lipitor,Pfizer ,ZARATOR COMPRIMIDOS RECUBIERTOS 20 mg,F-22565,ROERIG S.A.
725,Disminución del colesterol,ATORVASTATINA,Lipitor,Pfizer ,VOLUNTA COMPRIMIDOS RECUBIERTOS 10 mg (ATORVASTATINA),F-21118,SANOFI-AVENTIS DE CHILE S.A.
726,Disminución del colesterol,ATORVASTATINA,Lipitor,Pfizer ,VOLUNTA COMPRIMIDOS RECUBIERTOS 20 mg (ATORVASTATINA),F-21119,SANOFI-AVENTIS DE CHILE S.A.
727,Disminución del colesterol,ATORVASTATINA,Lipitor,Pfizer ,VOLUNTA COMPRIMIDOS RECUBIERTOS 40 mg (ATORVASTATINA),F-21120,SANOFI-AVENTIS DE CHILE S.A.
728,Disminución del colesterol,ATORVASTATINA,Lipitor,Pfizer ,VOLUNTA COMPRIMIDOS RECUBIERTOS 80 mg (ATORVASTATINA),F-21121,SANOFI-AVENTIS DE CHILE S.A.
729,Disminución del colesterol,ATORVASTATINA,Lipitor,Pfizer ,ATORVASTATINA COMPRIMIDOS RECUBIERTOS 10 mg,F-22096,SYNTHON  CHILE LTDA.
730,Disminución del colesterol,ATORVASTATINA,Lipitor,Pfizer ,ATORVASTATINA COMPRIMIDOS RECUBIERTOS 20 mg,F-22049,SYNTHON CHILE LTDA.
731,Disminución del colesterol,PITAVASTATINA,Redevant,Eli Lilly ,PITAVASTATINA COMPRIMIDOS RECUBIERTOS  4 mg,F-22390,EUROFARMA CHILE S.A.
732,Disminución del colesterol,PITAVASTATINA,Redevant,Eli Lilly ,PITAVASTATINA COMPRIMIDOS RECUBIERTOS  2 mg,F-22389,EUROFARMA CHILE S.A.
733,Disminución del colesterol,ROSUVASTATINA,Crestor,Astrazeneca ,ROSUVITAE COMPRIMIDOS RECUBIERTOS 10 mg,F-22272,GALENICUM HEALTH CHILE S.p.A.
